"adjudicated_sample_id","adjudicated_measurement_id","source_branch","source_file","source_sheet","source_sheet_rows","source_sheet_rows_model","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","isotope","raw_value_retained_mean","audit_value_mean","value","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","source_measurement_ids","source_measurement_ids_model","n_retained_assay_rows","n_model_contributing_rows","adjudication_method","assay_qc_variant_name","assay_qc_variant_row_action","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_ids","assay_qc_repeat_pair_detected","assay_qc_repeat_detection_sources","assay_qc_repeat_detection_pattern","assay_qc_repeat_resolution_status","assay_qc_contributes_to_model_value","assay_qc_model_source_rows","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes"
"live_model_CP16529_2024.10.12_breast.feather","live_model_CP16529_2024.10.12_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","31","31","CP16529_2024-10-12_breast feather","CP16529_2024-10-12_breast feather","CP16529","breast","Breast",FALSE,"normalised_d13c",-15.7312208958752,-15.7312208958752,-15.7312208958752,0.21,3.43426646916526,"F",,,"AU migrant","migrant","Resighting at Shoalhaven Heads, New South Wales on February 27",170.48481,-43.880201,TRUE,"live_pheno_003|live_pheno_020",2,"CP16529_2024-10-12","live_measurement_0040","live_measurement_0040",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"31",FALSE,,
"live_model_CP16529_2024.10.12_breast.feather","live_model_CP16529_2024.10.12_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","31","31","CP16529_2024-10-12_breast feather","CP16529_2024-10-12_breast feather","CP16529","breast","Breast",FALSE,"normalised_d15n",14.3719613890335,14.3719613890335,14.3719613890335,0.21,3.43426646916526,"F",,,"AU migrant","migrant","Resighting at Shoalhaven Heads, New South Wales on February 27",170.48481,-43.880201,TRUE,"live_pheno_003|live_pheno_020",2,"CP16529_2024-10-12","live_measurement_0039","live_measurement_0039",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"31",FALSE,,
"live_model_CP16529_2024.10.12_primary.feather","live_model_CP16529_2024.10.12_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","32","32","CP16529_2024-10-12_primary feather","CP16529_2024-10-12_primary feather","CP16529","primary","Primary",FALSE,"normalised_d13c",-23.0117911594374,-23.0117911594374,-23.0117911594374,0.201,3.48768447430857,"F",,,"AU migrant","migrant","Resighting at Shoalhaven Heads, New South Wales on February 27",170.48481,-43.880201,TRUE,"live_pheno_003|live_pheno_020",2,"CP16529_2024-10-12","live_measurement_0042","live_measurement_0042",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"32",FALSE,,
"live_model_CP16529_2024.10.12_primary.feather","live_model_CP16529_2024.10.12_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","32","32","CP16529_2024-10-12_primary feather","CP16529_2024-10-12_primary feather","CP16529","primary","Primary",FALSE,"normalised_d15n",7.4861809588657,7.4861809588657,7.4861809588657,0.201,3.48768447430857,"F",,,"AU migrant","migrant","Resighting at Shoalhaven Heads, New South Wales on February 27",170.48481,-43.880201,TRUE,"live_pheno_003|live_pheno_020",2,"CP16529_2024-10-12","live_measurement_0041","live_measurement_0041",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"32",FALSE,,
"live_model_CP16533_2024.10.11_breast.feather","live_model_CP16533_2024.10.11_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","33|34","33|34","CP16533_2024-10-11_breast feather|CP16533_2024-10-11_breast feather_rpt","CP16533_2024-10-11_breast feather","CP16533","breast","Breast",TRUE,"normalised_d13c",-24.042665172555,-24.042665172555,-24.042665172555,0.221,3.34357721035238,"F","266448","266448","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration twice (departures: March 12 and March 24), with the 2nd attempt failing",170.143316,-43.733096,TRUE,"live_pheno_004|live_pheno_021",2,"CP16533_2024-10-11","live_measurement_0044|live_measurement_0046","live_measurement_0044|live_measurement_0046",2,2,"lab_green_average","sensitivity","include","keep","Green-highlighted average is the lab-approved adjudicated C value for this repeated assay.","sheet note|green average","aqc_0013|aqc_0014",TRUE,"green formatting|_rpt suffix","all_rows_green","resolved_use_average",TRUE,"33|34",FALSE,,
"live_model_CP16533_2024.10.11_breast.feather","live_model_CP16533_2024.10.11_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","33|34","33|34","CP16533_2024-10-11_breast feather|CP16533_2024-10-11_breast feather_rpt","CP16533_2024-10-11_breast feather","CP16533","breast","Breast",TRUE,"normalised_d15n",10.4110709464009,10.4110709464009,10.4110709464009,0.221,3.34357721035238,"F","266448","266448","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration twice (departures: March 12 and March 24), with the 2nd attempt failing",170.143316,-43.733096,TRUE,"live_pheno_004|live_pheno_021",2,"CP16533_2024-10-11","live_measurement_0043|live_measurement_0045","live_measurement_0043|live_measurement_0045",2,2,"lab_green_average","sensitivity","include","keep","Green-highlighted average is the lab-approved adjudicated N value for this repeated assay.","sheet note|green average","aqc_0011|aqc_0012",TRUE,"green formatting|_rpt suffix","all_rows_green","resolved_use_average",TRUE,"33|34",FALSE,,
"live_model_CP16533_2024.10.11_primary.feather","live_model_CP16533_2024.10.11_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","35","35","CP16533_2024-10-11_primary feather","CP16533_2024-10-11_primary feather","CP16533","primary","Primary",FALSE,"normalised_d13c",-23.7924654296182,-23.7924654296182,-23.7924654296182,0.249,3.3656449754767,"F","266448","266448","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration twice (departures: March 12 and March 24), with the 2nd attempt failing",170.143316,-43.733096,TRUE,"live_pheno_004|live_pheno_021",2,"CP16533_2024-10-11","live_measurement_0048","live_measurement_0048",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"35",FALSE,,
"live_model_CP16533_2024.10.11_primary.feather","live_model_CP16533_2024.10.11_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","35","35","CP16533_2024-10-11_primary feather","CP16533_2024-10-11_primary feather","CP16533","primary","Primary",FALSE,"normalised_d15n",3.44517843553491,3.44517843553491,3.44517843553491,0.249,3.3656449754767,"F","266448","266448","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration twice (departures: March 12 and March 24), with the 2nd attempt failing",170.143316,-43.733096,TRUE,"live_pheno_004|live_pheno_021",2,"CP16533_2024-10-11","live_measurement_0047","live_measurement_0047",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"35",FALSE,,
"live_model_CP16534_2024.10.11_breast.feather","live_model_CP16534_2024.10.11_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","36","36","CP16534_2024-10-11_breast feather","CP16534_2024-10-11_breast feather","CP16534","breast","Breast",FALSE,"normalised_d13c",-10.2603025349417,-10.2603025349417,-10.2603025349417,0.227,3.39119566664249,"M","266373","266373","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Snowy River, Victoria (arrival: April 3)",170.145302,-43.731722,TRUE,"live_pheno_005|live_pheno_022",2,"CP16534_2024-10-11","live_measurement_0050","live_measurement_0050",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"36",FALSE,,
"live_model_CP16534_2024.10.11_breast.feather","live_model_CP16534_2024.10.11_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","36","36","CP16534_2024-10-11_breast feather","CP16534_2024-10-11_breast feather","CP16534","breast","Breast",FALSE,"normalised_d15n",10.5236576148647,10.5236576148647,10.5236576148647,0.227,3.39119566664249,"M","266373","266373","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Snowy River, Victoria (arrival: April 3)",170.145302,-43.731722,TRUE,"live_pheno_005|live_pheno_022",2,"CP16534_2024-10-11","live_measurement_0049","live_measurement_0049",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"36",FALSE,,
"live_model_CP16534_2024.10.11_primary.feather","live_model_CP16534_2024.10.11_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","37","37","CP16534_2024-10-11_primary feather","CP16534_2024-10-11_primary feather","CP16534","primary","Primary",FALSE,"normalised_d13c",-22.870401252807,-22.870401252807,-22.870401252807,0.24,3.36211062479384,"M","266373","266373","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Snowy River, Victoria (arrival: April 3)",170.145302,-43.731722,TRUE,"live_pheno_005|live_pheno_022",2,"CP16534_2024-10-11","live_measurement_0052","live_measurement_0052",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"37",FALSE,,
"live_model_CP16534_2024.10.11_primary.feather","live_model_CP16534_2024.10.11_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","37","37","CP16534_2024-10-11_primary feather","CP16534_2024-10-11_primary feather","CP16534","primary","Primary",FALSE,"normalised_d15n",3.09469860215485,3.09469860215485,3.09469860215485,0.24,3.36211062479384,"M","266373","266373","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Snowy River, Victoria (arrival: April 3)",170.145302,-43.731722,TRUE,"live_pheno_005|live_pheno_022",2,"CP16534_2024-10-11","live_measurement_0051","live_measurement_0051",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"37",FALSE,,
"live_model_CP16536_2024.10.10_primary.feather","live_model_CP16536_2024.10.10_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","39","39","CP16536_2024-10-10_primary feather","CP16536_2024-10-10_primary feather","CP16536","primary","Primary",FALSE,"normalised_d13c",-22.7585099728686,-22.7585099728686,-22.7585099728686,0.218,3.42793128898946,"M","266428","266428","SI migrant","migrant","PTT revealed this bird wintering at Farewell Spit (arrival: Jan 2, departure: Sep 2)",170.144062,-43.736643,TRUE,"live_pheno_049|live_pheno_059",2,"CP16536_2024-10-10","live_measurement_0056","live_measurement_0056",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"39",FALSE,,
"live_model_CP16536_2024.10.10_primary.feather","live_model_CP16536_2024.10.10_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","39","39","CP16536_2024-10-10_primary feather","CP16536_2024-10-10_primary feather","CP16536","primary","Primary",FALSE,"normalised_d15n",5.76142460136077,5.76142460136077,5.76142460136077,0.218,3.42793128898946,"M","266428","266428","SI migrant","migrant","PTT revealed this bird wintering at Farewell Spit (arrival: Jan 2, departure: Sep 2)",170.144062,-43.736643,TRUE,"live_pheno_049|live_pheno_059",2,"CP16536_2024-10-10","live_measurement_0055","live_measurement_0055",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"39",FALSE,,
"live_model_CP16536_2024.10.11_breast.feather","live_model_CP16536_2024.10.11_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","38","38","CP16536_2024-10-11_breast feather","CP16536_2024-10-11_breast feather","CP16536","breast","Breast",FALSE,"normalised_d13c",-15.617931624941,-15.617931624941,-15.617931624941,0.224,3.41653617281785,"M","266428","266428","SI migrant","migrant","PTT revealed this bird wintering at Farewell Spit (arrival: Jan 2, departure: Sep 2)",170.144062,-43.736643,TRUE,"live_pheno_049|live_pheno_059",2,"CP16536_2024-10-10","live_measurement_0054","live_measurement_0054",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"38",FALSE,,
"live_model_CP16536_2024.10.11_breast.feather","live_model_CP16536_2024.10.11_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","38","38","CP16536_2024-10-11_breast feather","CP16536_2024-10-11_breast feather","CP16536","breast","Breast",FALSE,"normalised_d15n",13.6422268824368,13.6422268824368,13.6422268824368,0.224,3.41653617281785,"M","266428","266428","SI migrant","migrant","PTT revealed this bird wintering at Farewell Spit (arrival: Jan 2, departure: Sep 2)",170.144062,-43.736643,TRUE,"live_pheno_049|live_pheno_059",2,"CP16536_2024-10-10","live_measurement_0053","live_measurement_0053",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"38",FALSE,,
"live_model_CP16543_2024.10.04_breast.feather","live_model_CP16543_2024.10.04_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","40","40","CP16543_2024-10-04_breast feather","CP16543_2024-10-04_breast feather","CP16543","breast","Breast",FALSE,"normalised_d13c",-14.0446412953552,-14.0446412953552,-14.0446412953552,0.191,3.44163530874813,"F","266466","266466","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year (except for a brief 2 day foray to Takaka in mid-December)",173.033468,-41.123473,TRUE,"live_pheno_074|live_pheno_096",2,"CP16543_2024-10-04","live_measurement_0058","live_measurement_0058",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"40",FALSE,,
"live_model_CP16543_2024.10.04_breast.feather","live_model_CP16543_2024.10.04_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","40","40","CP16543_2024-10-04_breast feather","CP16543_2024-10-04_breast feather","CP16543","breast","Breast",FALSE,"normalised_d15n",12.7463740136981,12.7463740136981,12.7463740136981,0.191,3.44163530874813,"F","266466","266466","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year (except for a brief 2 day foray to Takaka in mid-December)",173.033468,-41.123473,TRUE,"live_pheno_074|live_pheno_096",2,"CP16543_2024-10-04","live_measurement_0057","live_measurement_0057",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"40",FALSE,,
"live_model_CP16543_2024.10.04_primary.feather","live_model_CP16543_2024.10.04_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","41|42","41|42","CP16543_2024-10-04_primary feather|CP16543_2024-10-04_primary feather_rpt","CP16543_2024-10-04_primary feather","CP16543","primary","Primary",TRUE,"normalised_d13c",-16.2882895810577,-16.2882895810577,-16.2882895810577,0.223,3.38075502285142,"F","266466","266466","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year (except for a brief 2 day foray to Takaka in mid-December)",173.033468,-41.123473,TRUE,"live_pheno_074|live_pheno_096",2,"CP16543_2024-10-04","live_measurement_0060|live_measurement_0062","live_measurement_0060|live_measurement_0062",2,2,"lab_green_average","sensitivity","include","keep","Green-highlighted average is the lab-approved adjudicated C value for this repeated assay.","sheet note|green average","aqc_0017|aqc_0018",TRUE,"green formatting|_rpt suffix","all_rows_green","resolved_use_average",TRUE,"41|42",FALSE,,
"live_model_CP16543_2024.10.04_primary.feather","live_model_CP16543_2024.10.04_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","41|42","41|42","CP16543_2024-10-04_primary feather|CP16543_2024-10-04_primary feather_rpt","CP16543_2024-10-04_primary feather","CP16543","primary","Primary",TRUE,"normalised_d15n",11.6899878349192,11.6899878349192,11.6899878349192,0.223,3.38075502285142,"F","266466","266466","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year (except for a brief 2 day foray to Takaka in mid-December)",173.033468,-41.123473,TRUE,"live_pheno_074|live_pheno_096",2,"CP16543_2024-10-04","live_measurement_0059|live_measurement_0061","live_measurement_0059|live_measurement_0061",2,2,"lab_green_average","sensitivity","include","keep","Green-highlighted average is the lab-approved adjudicated N value for this repeated assay.","sheet note|green average","aqc_0015|aqc_0016",TRUE,"green formatting|_rpt suffix","all_rows_green","resolved_use_average",TRUE,"41|42",FALSE,,
"live_model_CP16609_2024.10.08_breast.feather","live_model_CP16609_2024.10.08_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","43","43","CP16609_2024-10-08_breast feather","CP16609_2024-10-08_breast feather","CP16609","breast","Breast",FALSE,"normalised_d13c",-22.738304318616,-22.738304318616,-22.738304318616,0.222,3.42176629749809,"F",,,"SI migrant","migrant","PTT during ethics trial revealed this bird moving to the Rakaia River in early March",173.667221,-42.413402,TRUE,"live_pheno_050|live_pheno_060",2,"CP16609_2024-10-08","live_measurement_0064","live_measurement_0064",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"43",FALSE,,
